code postal,insee,article,ville,ARTICLE,VILLE,libelle,region,nom region,dep,nom dep,longitude,latitude,codex,metaphone
89270,89485,,Voutenay-sur-Cure,,VOUTENAY-SUR-CURE,VOUTENAY SUR CURE,26,BOURGOGNE,89,Yonne,47.56192,3.784481,V352,FTNSRKR
89700,89486,,Yrouerre,,YROUERRE,YROUERRE,26,BOURGOGNE,89,Yonne,47.7939,3.94794,Y660,ARR
90400,90001,,Andelnans,,ANDELNANS,ANDELNANS,43,FRANCHE-COMTE,90,Territoire de Belfort,47.60192,6.866265,A534,ANTLNNS
90150,90002,,Angeot,,ANGEOT,ANGEOT,43,FRANCHE-COMTE,90,Territoire de Belfort,47.695915,7.014055,A523,ANJT
90170,90003,,Anjoutey,,ANJOUTEY,ANJOUTEY,43,FRANCHE-COMTE,90,Territoire de Belfort,47.70292,6.930525,A523,ANJT
90800,90004,,Argiésans,,ARGIESANS,ARGIESANS,43,FRANCHE-COMTE,90,Territoire de Belfort,47.603026,6.821717,A622,ARJSNS
90200,90005,,Auxelles-Bas,,AUXELLES-BAS,AUXELLES BAS,43,FRANCHE-COMTE,90,Territoire de Belfort,47.734492,6.78141,A242,AKSLSPS
90200,90006,,Auxelles-Haut,,AUXELLES-HAUT,AUXELLES HAUT,43,FRANCHE-COMTE,90,Territoire de Belfort,47.742309,6.775926,A242,AKSLST
90800,90007,,Banvillars,,BANVILLARS,BANVILLARS,43,FRANCHE-COMTE,90,Territoire de Belfort,47.591753,6.815838,B514,PNFLRS
90800,90008,,Bavilliers,,BAVILLIERS,BAVILLIERS,43,FRANCHE-COMTE,90,Territoire de Belfort,47.62054,6.833895,B146,PFLRS
90500,90009,,Beaucourt,,BEAUCOURT,BEAUCOURT,43,FRANCHE-COMTE,90,Territoire de Belfort,47.478199,6.92329,B263,PKRT
90000,90010,,Belfort,,BELFORT,BELFORT,43,FRANCHE-COMTE,90,Territoire de Belfort,47.6455,6.84104,B416,PLFRT
90400,90011,,Bermont,,BERMONT,BERMONT,43,FRANCHE-COMTE,90,Territoire de Belfort,47.581275,6.855085,B655,PRMNT
90160,90012,,Bessoncourt,,BESSONCOURT,BESSONCOURT,43,FRANCHE-COMTE,90,Territoire de Belfort,47.645702,6.929487,B252,PSNKRT
90150,90013,,Bethonvilliers,,BETHONVILLIERS,BETHONVILLIERS,43,FRANCHE-COMTE,90,Territoire de Belfort,47.678867,6.963117,B351,P0NFLRS
90100,90014,,Boron,,BORON,BORON,43,FRANCHE-COMTE,90,Territoire de Belfort,47.560281,7.012618,B650,PRN
90400,90015,,Botans,,BOTANS,BOTANS,43,FRANCHE-COMTE,90,Territoire de Belfort,47.596625,6.84887,B352,PTNS
90110,90016,,Bourg-sous-Châtelet,,BOURG-SOUS-CHATELET,BOURG SOUS CHATELET,43,FRANCHE-COMTE,90,Territoire de Belfort,47.700538,6.947717,B622,PRKSSXTLT
90140,90017,,Bourogne,,BOUROGNE,BOUROGNE,43,FRANCHE-COMTE,90,Territoire de Belfort,47.563088,6.918629,B625,PRN
90140,90018,,Brebotte,,BREBOTTE,BREBOTTE,43,FRANCHE-COMTE,90,Territoire de Belfort,47.579086,6.970651,B613,PRPT
90130,90019,,Bretagne,,BRETAGNE,BRETAGNE,43,FRANCHE-COMTE,90,Territoire de Belfort,47.597151,6.998783,B632,PRTN
90800,90020,,Buc,,BUC,BUC,43,FRANCHE-COMTE,90,Territoire de Belfort,47.615552,6.788761,B200,PK
90140,90021,,Charmois,,CHARMOIS,CHARMOIS,43,FRANCHE-COMTE,90,Territoire de Belfort,47.572163,6.939431,C652,XRMS
90700,90022,,Châtenois-les-Forges,,CHATENOIS-LES-FORGES,CHATENOIS LES FORGES,43,FRANCHE-COMTE,90,Territoire de Belfort,47.560539,6.83362,C352,XTNSLSFRJS
90330,90023,,Chaux,,CHAUX,CHAUX,43,FRANCHE-COMTE,90,Territoire de Belfort,47.705274,6.837053,C200,XKS
90100,90024,,Chavanatte,,CHAVANATTE,CHAVANATTE,43,FRANCHE-COMTE,90,Territoire de Belfort,47.578804,7.067725,C153,XFNT
90100,90025,,Chavannes-les-Grands,,CHAVANNES-LES-GRANDS,CHAVANNES LES GRANDS,43,FRANCHE-COMTE,90,Territoire de Belfort,47.592616,7.046655,C152,XFNSLSKRNTS
90340,90026,,Chèvremont,,CHEVREMONT,CHEVREMONT,43,FRANCHE-COMTE,90,Territoire de Belfort,47.629057,6.923503,C165,XFRMNT
90100,90027,,Courcelles,,COURCELLES,COURCELLES,43,FRANCHE-COMTE,90,Territoire de Belfort,47.498406,7.077751,C624,KRSLS
90100,90028,,Courtelevant,,COURTELEVANT,COURTELEVANT,43,FRANCHE-COMTE,90,Territoire de Belfort,47.51811,7.0809,C634,KRTLFNT
90300,90029,,Cravanche,,CRAVANCHE,CRAVANCHE,43,FRANCHE-COMTE,90,Territoire de Belfort,47.653785,6.83307,C615,KRFNX
90100,90030,,Croix,,CROIX,CROIX,43,FRANCHE-COMTE,90,Territoire de Belfort,47.44709,6.95388,C620,KRKS
90150,90031,,Cunelières,,CUNELIERES,CUNELIERES,43,FRANCHE-COMTE,90,Territoire de Belfort,47.627159,6.996766,C546,KNLRS
90400,90032,,Danjoutin,,DANJOUTIN,DANJOUTIN,43,FRANCHE-COMTE,90,Territoire de Belfort,47.618049,6.862927,D523,TNJTN
90100,90033,,Delle,,DELLE,DELLE,43,FRANCHE-COMTE,90,Territoire de Belfort,47.508035,7.00309,D400,TL
90160,90034,,Denney,,DENNEY,DENNEY,43,FRANCHE-COMTE,90,Territoire de Belfort,47.65916,6.917655,D500,TN
90400,90035,,Dorans,,DORANS,DORANS,43,FRANCHE-COMTE,90,Territoire de Belfort,47.587301,6.839796,D652,TRNS
90150,90036,,Eguenigue,,EGUENIGUE,EGUENIGUE,43,FRANCHE-COMTE,90,Territoire de Belfort,47.6721,6.934855,E252,AKNK
90300,90037,,Éloie,,ELOIE,ELOIE,43,FRANCHE-COMTE,90,Territoire de Belfort,47.690368,6.874948,E400,AL
90850,90039,,Essert,,ESSERT,ESSERT,43,FRANCHE-COMTE,90,Territoire de Belfort,47.638161,6.81286,E263,ASRT
90170,90041,,Étueffont,,ETUEFFONT,ETUEFFONT,43,FRANCHE-COMTE,90,Territoire de Belfort,47.722019,6.920576,E315,ATFNT
90350,90042,,Évette-Salbert,,EVETTE-SALBERT,EVETTE SALBERT,43,FRANCHE-COMTE,90,Territoire de Belfort,47.66864,6.80546,E132,AFTSLPRT
90100,90043,,Faverois,,FAVEROIS,FAVEROIS,43,FRANCHE-COMTE,90,Territoire de Belfort,47.52071,7.03523,F162,FFRS
90110,90044,,Felon,,FELON,FELON,43,FRANCHE-COMTE,90,Territoire de Belfort,47.705637,6.976142,F450,FLN
90100,90045,,Fêche-l'Église,,FECHE-L'EGLISE,FECHE L EGLISE,43,FRANCHE-COMTE,90,Territoire de Belfort,47.50508,6.95231,F242,FXLKLS
90100,90046,,Florimont,,FLORIMONT,FLORIMONT,43,FRANCHE-COMTE,90,Territoire de Belfort,47.509079,7.072763,F465,FLRMNT
90150,90047,,Fontaine,,FONTAINE,FONTAINE,43,FRANCHE-COMTE,90,Territoire de Belfort,47.660573,6.999591,F535,FNTN
90340,90048,,Fontenelle,,FONTENELLE,FONTENELLE,43,FRANCHE-COMTE,90,Territoire de Belfort,47.621607,6.957266,F535,FNTNL
90150,90049,,Foussemagne,,FOUSSEMAGNE,FOUSSEMAGNE,43,FRANCHE-COMTE,90,Territoire de Belfort,47.634441,7.006928,F252,FSMN
90150,90050,,Frais,,FRAIS,FRAIS,43,FRANCHE-COMTE,90,Territoire de Belfort,47.645865,6.98702,F620,FRS
90140,90051,,Froidefontaine,,FROIDEFONTAINE,FROIDEFONTAINE,43,FRANCHE-COMTE,90,Territoire de Belfort,47.564351,6.951442,F631,FRTFNTN
90200,90052,,Giromagny,,GIROMAGNY,GIROMAGNY,43,FRANCHE-COMTE,90,Territoire de Belfort,47.74195,6.825459,G652,JRMN
90600,90053,,Grandvillars,,GRANDVILLARS,GRANDVILLARS,43,FRANCHE-COMTE,90,Territoire de Belfort,47.537949,6.97521,G653,KRNTFLRS
90200,90054,,Grosmagny,,GROSMAGNY,GROSMAGNY,43,FRANCHE-COMTE,90,Territoire de Belfort,47.723093,6.884391,G625,KRSMN
90100,90055,,Grosne,,GROSNE,GROSNE,43,FRANCHE-COMTE,90,Territoire de Belfort,47.574612,7.000164,G625,KRSN
90100,90056,,Joncherey,,JONCHEREY,JONCHEREY,43,FRANCHE-COMTE,90,Territoire de Belfort,47.526332,7.000398,J526,JNXR
90300,90057,,Lachapelle-sous-Chaux,,LACHAPELLE-SOUS-CHAUX,LACHAPELLE SOUS CHAUX,43,FRANCHE-COMTE,90,Territoire de Belfort,47.705015,6.822333,L214,LKPLSSXKS
90360,90058,,Lachapelle-sous-Rougemont,,LACHAPELLE-SOUS-ROUGEMONT,LACHAPELLE SOUS ROUGEMONT,43,FRANCHE-COMTE,90,Territoire de Belfort,47.719341,7.01003,L214,LKPLSSRJMNT
90150,90059,,Lacollonge,,LACOLLONGE,LACOLLONGE,43,FRANCHE-COMTE,90,Territoire de Belfort,47.66394,6.960435,L245,LKLNJ
90150,90060,,Lagrange,,LAGRANGE,LAGRANGE,43,FRANCHE-COMTE,90,Territoire de Belfort,47.680893,6.97874,L265,LKRNJ
90170,90061,,Lamadeleine-Val-des-Anges,,LAMADELEINE-VAL-DES-ANGES,LAMADELEINE VAL DES ANGES,43,FRANCHE-COMTE,90,Territoire de Belfort,47.761433,6.91375,L534,LMTLNFLTSNJS
90150,90062,,Larivière,,LARIVIERE,LARIVIERE,43,FRANCHE-COMTE,90,Territoire de Belfort,47.677803,6.998152,L616,LRFR
90100,90063,,Lebetain,,LEBETAIN,LEBETAIN,43,FRANCHE-COMTE,90,Territoire de Belfort,47.487386,6.978073,L135,LPTN
90100,90064,,Lepuix-Neuf,,LEPUIX-NEUF,LEPUIX NEUF,43,FRANCHE-COMTE,90,Territoire de Belfort,47.544296,7.095929,L125,LPKSNF
90200,90065,,Lepuix,,LEPUIX,LEPUIX,43,FRANCHE-COMTE,90,Territoire de Belfort,47.758226,6.819317,L120,LPKS
90110,90066,,Leval,,LEVAL,LEVAL,43,FRANCHE-COMTE,90,Territoire de Belfort,47.729946,6.977132,L140,LFL
90150,90067,,Menoncourt,,MENONCOURT,MENONCOURT,43,FRANCHE-COMTE,90,Territoire de Belfort,47.670341,6.941779,M552,MNNKRT
90400,90068,,Meroux,,MEROUX,MEROUX,43,FRANCHE-COMTE,90,Territoire de Belfort,47.596115,6.896205,M620,MRKS
90120,90069,,Méziré,,MEZIRE,MEZIRE,43,FRANCHE-COMTE,90,Territoire de Belfort,47.532151,6.920588,M260,MSR
90500,90070,,Montbouton,,MONTBOUTON,MONTBOUTON,43,FRANCHE-COMTE,90,Territoire de Belfort,47.478199,6.92329,M531,MNTPTN
90130,90071,,Montreux-Château,,MONTREUX-CHATEAU,MONTREUX CHATEAU,43,FRANCHE-COMTE,90,Territoire de Belfort,47.611985,7.000215,M536,MNTRKSXT
90120,90072,,Morvillars,,MORVILLARS,MORVILLARS,43,FRANCHE-COMTE,90,Territoire de Belfort,47.53746,6.93121,M614,MRFLRS
90400,90073,,Moval,,MOVAL,MOVAL,43,FRANCHE-COMTE,90,Territoire de Belfort,47.58795,6.887475,M140,MFL
90340,90074,,Novillard,,NOVILLARD,NOVILLARD,43,FRANCHE-COMTE,90,Territoire de Belfort,47.607181,6.971562,N146,NFLRT
90300,90075,,Offemont,,OFFEMONT,OFFEMONT,43,FRANCHE-COMTE,90,Territoire de Belfort,47.66349,6.87925,O155,AFMNT
90160,90076,,Pérouse,,PEROUSE,PEROUSE,43,FRANCHE-COMTE,90,Territoire de Belfort,47.636871,6.892676,P620,PRS
90130,90077,,Petit-Croix,,PETIT-CROIX,PETIT CROIX,43,FRANCHE-COMTE,90,Territoire de Belfort,47.613422,6.976889,P332,PTTKRKS
90360,90078,,Petitefontaine,,PETITEFONTAINE,PETITEFONTAINE,43,FRANCHE-COMTE,90,Territoire de Belfort,47.723221,7.004174,P331,PTTFNTN
90170,90079,,Petitmagny,,PETITMAGNY,PETITMAGNY,43,FRANCHE-COMTE,90,Territoire de Belfort,47.720315,6.90038,P335,PTTMN
90150,90080,,Phaffans,,PHAFFANS,PHAFFANS,43,FRANCHE-COMTE,90,Territoire de Belfort,47.660125,6.936815,P152,FFNS
90370,90081,,Réchésy,,RECHESY,RECHESY,43,FRANCHE-COMTE,90,Territoire de Belfort,47.516842,7.11761,R220,RXS
90140,90082,,Autrechêne,,AUTRECHENE,AUTRECHENE,43,FRANCHE-COMTE,90,Territoire de Belfort,47.59549,6.96054,A362,ATRXN
90140,90083,,Recouvrance,,RECOUVRANCE,RECOUVRANCE,43,FRANCHE-COMTE,90,Territoire de Belfort,47.574164,6.979586,R216,RKFRNS
90150,90084,,Reppe,,REPPE,REPPE,43,FRANCHE-COMTE,90,Territoire de Belfort,47.66796,7.027676,R100,RP
90200,90085,,Riervescemont,,RIERVESCEMONT,RIERVESCEMONT,43,FRANCHE-COMTE,90,Territoire de Belfort,47.765261,6.88417,R612,RRFSMNT
90110,90086,,Romagny-sous-Rougemont,,ROMAGNY-SOUS-ROUGEMONT,ROMAGNY SOUS ROUGEMONT,43,FRANCHE-COMTE,90,Territoire de Belfort,47.720433,6.969578,R525,RMNSSRJMNT
90380,90087,,Roppe,,ROPPE,ROPPE,43,FRANCHE-COMTE,90,Territoire de Belfort,47.668586,6.917905,R100,RP
90200,90088,,Rougegoutte,,ROUGEGOUTTE,ROUGEGOUTTE,43,FRANCHE-COMTE,90,Territoire de Belfort,47.733794,6.85045,R223,RJKT
90110,90089,,Rougemont-le-Château,,ROUGEMONT-LE-CHATEAU,ROUGEMONT LE CHATEAU,43,FRANCHE-COMTE,90,Territoire de Belfort,47.73414,6.961588,R255,RJMNTLXT
90100,90090,,Saint-Dizier-l'Évêque,,SAINT-DIZIER-L'EVEQUE,ST DIZIER L EVEQUE,43,FRANCHE-COMTE,90,Territoire de Belfort,47.469584,6.958117,S532,SNTTSRLFK
90110,90091,,Saint-Germain-le-Châtelet,,SAINT-GERMAIN-LE-CHATELET,ST GERMAIN LE CHATELET,43,FRANCHE-COMTE,90,Territoire de Belfort,47.69933,6.958351,S532,SNTKRMNLXTLT
90300,90093,,Sermamagny,,SERMAMAGNY,SERMAMAGNY,43,FRANCHE-COMTE,90,Territoire de Belfort,47.69097,6.835895,S655,SRMMN
90400,90094,,Sevenans,,SEVENANS,SEVENANS,43,FRANCHE-COMTE,90,Territoire de Belfort,47.585975,6.867655,S155,SFNNS
90100,90095,,Suarce,,SUARCE,SUARCE,43,FRANCHE-COMTE,90,Territoire de Belfort,47.564109,7.080823,S620,SRS
90100,90096,,Thiancourt,,THIANCOURT,THIANCOURT,43,FRANCHE-COMTE,90,Territoire de Belfort,47.524753,6.992964,T526,0NKRT
90400,90097,,Trévenans,,TREVENANS,TREVENANS,43,FRANCHE-COMTE,90,Territoire de Belfort,47.57067,6.86225,T615,TRFNNS
90800,90098,,Urcerey,,URCEREY,URCEREY,43,FRANCHE-COMTE,90,Territoire de Belfort,47.608225,6.809885,U626,ARSR
90300,90099,,Valdoie,,VALDOIE,VALDOIE,43,FRANCHE-COMTE,90,Territoire de Belfort,47.665374,6.841267,V430,FLT
90150,90100,,Vauthiermont,,VAUTHIERMONT,VAUTHIERMONT,43,FRANCHE-COMTE,90,Territoire de Belfort,47.68544,7.03557,V365,F0RMNT
90100,90101,,Vellescot,,VELLESCOT,VELLESCOT,43,FRANCHE-COMTE,90,Territoire de Belfort,47.57351,7.010595,V423,FLSKT
90200,90102,,Vescemont,,VESCEMONT,VESCEMONT,43,FRANCHE-COMTE,90,Territoire de Belfort,47.743383,6.846804,V255,FSMNT
90300,90103,,Vétrigne,,VETRIGNE,VETRIGNE,43,FRANCHE-COMTE,90,Territoire de Belfort,47.669812,6.89842,V362,FTRN
90400,90104,,Vézelois,,VEZELOIS,VEZELOIS,43,FRANCHE-COMTE,90,Territoire de Belfort,47.60552,6.924301,V242,FSLS
90100,90105,,Villars-le-Sec,,VILLARS-LE-SEC,VILLARS LE SEC,43,FRANCHE-COMTE,90,Territoire de Belfort,47.454949,6.991748,V462,FLRSLSK
91150,91001,,Abbéville-la-Rivière,,ABBEVILLE-LA-RIVIERE,ABBEVILLE LA RIVIERE,11,ILE-DE-FRANCE,91,Essonne,48.346428,2.166379,A114,APFLLRFR
91670,91016,,Angerville,,ANGERVILLE,ANGERVILLE,11,ILE-DE-FRANCE,91,Essonne,48.30943,1.996388,A526,ANKRFL
91470,91017,,Angervilliers,,ANGERVILLIERS,ANGERVILLIERS,11,ILE-DE-FRANCE,91,Essonne,48.5955,2.06489,A526,ANKRFLRS
91290,91021,,Arpajon,,ARPAJON,ARPAJON,11,ILE-DE-FRANCE,91,Essonne,48.59046,2.249095,A612,ARPJN
91690,91022,,Arrancourt,,ARRANCOURT,ARRANCOURT,11,ILE-DE-FRANCE,91,Essonne,48.342235,2.16187,A652,ARNKRT
91200,91027,,Athis-Mons,,ATHIS-MONS,ATHIS MONS,11,ILE-DE-FRANCE,91,Essonne,48.709019,2.38448,A325,A0SMNS
91410,91035,,Authon-la-Plaine,,AUTHON-LA-PLAINE,AUTHON LA PLAINE,11,ILE-DE-FRANCE,91,Essonne,48.449946,1.956595,A354,A0NLPLN
91830,91037,,Auvernaux,,AUVERNAUX,AUVERNAUX,11,ILE-DE-FRANCE,91,Essonne,48.52829,2.493043,A165,AFRNKS
91580,91038,,Auvers-Saint-Georges,,AUVERS-SAINT-GEORGES,AUVERS ST GEORGES,11,ILE-DE-FRANCE,91,Essonne,48.492315,2.218265,A162,AFRSSNTJRJS
91630,91041,,Avrainville,,AVRAINVILLE,AVRAINVILLE,11,ILE-DE-FRANCE,91,Essonne,48.56162,2.24654,A165,AFRNFL
91160,91044,,Ballainvilliers,,BALLAINVILLIERS,BALLAINVILLIERS,11,ILE-DE-FRANCE,91,Essonne,48.676195,2.292535,B451,PLNFLRS
91610,91045,,Ballancourt-sur-Essonne,,BALLANCOURT-SUR-ESSONNE,BALLANCOURT SUR ESSONNE,11,ILE-DE-FRANCE,91,Essonne,48.524745,2.38652,B452,PLNKRTSRSN
91590,91047,,Baulne,,BAULNE,BAULNE,11,ILE-DE-FRANCE,91,Essonne,48.490594,2.356627,B450,PLN
91570,91064,,Bièvres,,BIEVRES,BIEVRES,11,ILE-DE-FRANCE,91,Essonne,48.756248,2.20765,B162,PFRS
91150,91067,,Blandy,,BLANDY,BLANDY,11,ILE-DE-FRANCE,91,Essonne,48.31133,2.255735,B453,PLNT
91720,91069,,Boigneville,,BOIGNEVILLE,BOIGNEVILLE,11,ILE-DE-FRANCE,91,Essonne,48.335169,2.370825,B251,PNFL
91150,91075,,Bois-Herpin,,BOIS-HERPIN,BOIS HERPIN,11,ILE-DE-FRANCE,91,Essonne,48.370483,2.237132,B261,PSRPN
91690,91079,,Boissy-la-Rivière,,BOISSY-LA-RIVIERE,BOISSY LA RIVIERE,11,ILE-DE-FRANCE,91,Essonne,48.369142,2.150282,B246,PSLRFR
91590,91080,,Boissy-le-Cutté,,BOISSY-LE-CUTTE,BOISSY LE CUTTE,11,ILE-DE-FRANCE,91,Essonne,48.47108,2.283066,B242,PSLKT
91870,91081,,Boissy-le-Sec,,BOISSY-LE-SEC,BOISSY LE SEC,11,ILE-DE-FRANCE,91,Essonne,48.477946,2.088813,B242,PSLSK
91790,91085,,Boissy-sous-Saint-Yon,,BOISSY-SOUS-SAINT-YON,BOISSY SOUS ST YON,11,ILE-DE-FRANCE,91,Essonne,48.552841,2.21131,B222,PSSSSNTN
91070,91086,,Bondoufle,,BONDOUFLE,BONDOUFLE,11,ILE-DE-FRANCE,91,Essonne,48.615349,2.37901,B531,PNTFL
91470,91093,,Boullay-les-Troux,,BOULLAY-LES-TROUX,BOULLAY LES TROUX,11,ILE-DE-FRANCE,91,Essonne,48.677985,2.049769,B442,PLLSTRKS
91850,91095,,Bouray-sur-Juine,,BOURAY-SUR-JUINE,BOURAY SUR JUINE,11,ILE-DE-FRANCE,91,Essonne,48.511501,2.2969,B626,PRSRJN
91800,91097,,Boussy-Saint-Antoine,,BOUSSY-SAINT-ANTOINE,BOUSSY ST ANTOINE,11,ILE-DE-FRANCE,91,Essonne,48.688807,2.531445,B225,PSSNTNTN
91150,91098,,Boutervilliers,,BOUTERVILLIERS,BOUTERVILLIERS,11,ILE-DE-FRANCE,91,Essonne,48.452384,2.056958,B361,PTRFLRS
91820,91099,,Boutigny-sur-Essonne,,BOUTIGNY-SUR-ESSONNE,BOUTIGNY SUR ESSONNE,11,ILE-DE-FRANCE,91,Essonne,48.43548,2.37704,B325,PTNSRSN
91880,91100,,Bouville,,BOUVILLE,BOUVILLE,11,ILE-DE-FRANCE,91,Essonne,48.431655,2.275505,B140,PFL
91220,91103,,Brétigny-sur-Orge,,BRETIGNY-SUR-ORGE,BRETIGNY SUR ORGE,11,ILE-DE-FRANCE,91,Essonne,48.600922,2.31502,B632,PRTNSRRJ
91650,91105,,Breuillet,,BREUILLET,BREUILLET,11,ILE-DE-FRANCE,91,Essonne,48.558811,2.17029,B643,PRLT
91650,91106,,Breux-Jouy,,BREUX-JOUY,BREUX JOUY,11,ILE-DE-FRANCE,91,Essonne,48.559279,2.156663,B620,PRKSJ
91150,91109,,Brières-les-Scellés,,BRIERES-LES-SCELLES,BRIERES LES SCELLES,11,ILE-DE-FRANCE,91,Essonne,48.457625,2.13848,B662,PRRSLSSLS
91640,91111,,Briis-sous-Forges,,BRIIS-SOUS-FORGES,BRIIS SOUS FORGES,11,ILE-DE-FRANCE,91,Essonne,48.62471,2.12472,B622,PRSSSFRJS
91150,91112,,Brouy,,BROUY,BROUY,11,ILE-DE-FRANCE,91,Essonne,48.31646,2.27901,B600,PR
91800,91114,,Brunoy,,BRUNOY,BRUNOY,11,ILE-DE-FRANCE,91,Essonne,48.694698,2.51435,B650,PRN
91680,91115,,Bruyères-le-Châtel,,BRUYERES-LE-CHATEL,BRUYERES LE CHATEL,11,ILE-DE-FRANCE,91,Essonne,48.59354,2.192535,B662,PRRSLXTL
91720,91121,,Buno-Bonnevaux,,BUNO-BONNEVAUX,BUNO BONNEVAUX,11,ILE-DE-FRANCE,91,Essonne,48.36114,2.388075,B515,PNPNFKS
91440,91122,,Bures-sur-Yvette,,BURES-SUR-YVETTE,BURES SUR YVETTE,11,ILE-DE-FRANCE,91,Essonne,48.690159,2.15891,B626,PRSSRFT
91590,91129,,Cerny,,CERNY,CERNY,11,ILE-DE-FRANCE,91,Essonne,48.472533,2.325852,C650,SRN
91780,91130,,Chalo-Saint-Mars,,CHALO-SAINT-MARS,CHALO ST MARS,11,ILE-DE-FRANCE,91,Essonne,48.426445,2.06774,C425,XLSNTMRS
91740,91131,,Chalou-Moulineux,,CHALOU-MOULINEUX,CHALOU MOULINEUX,11,ILE-DE-FRANCE,91,Essonne,48.38313,2.02304,C454,XLMLNKS
91730,91132,,Chamarande,,CHAMARANDE,CHAMARANDE,11,ILE-DE-FRANCE,91,Essonne,48.51261,2.21296,C565,XMRNT
91750,91135,,Champcueil,,CHAMPCUEIL,CHAMPCUEIL,11,ILE-DE-FRANCE,91,Essonne,48.51529,2.445175,C512,XMPKL
91160,91136,,Champlan,,CHAMPLAN,CHAMPLAN,11,ILE-DE-FRANCE,91,Essonne,48.708545,2.274125,C514,XMPLN
91150,91137,,Champmotteux,,CHAMPMOTTEUX,CHAMPMOTTEUX,11,ILE-DE-FRANCE,91,Essonne,48.342661,2.323406,C515,XMPMTKS
91410,91145,,Chatignonville,,CHATIGNONVILLE,CHATIGNONVILLE,11,ILE-DE-FRANCE,91,Essonne,48.46785,1.93105,C325,XTNNFL
91580,91148,,Chauffour-lès-Étréchy,,CHAUFFOUR-LES-ETRECHY,CHAUFFOUR LES ETRECHY,11,ILE-DE-FRANCE,91,Essonne,48.50256,2.169156,C164,XFRLSTRX
91630,91156,,Cheptainville,,CHEPTAINVILLE,CHEPTAINVILLE,11,ILE-DE-FRANCE,91,Essonne,48.550891,2.277285,C135,XPTNFL
91750,91159,,Chevannes,,CHEVANNES,CHEVANNES,11,ILE-DE-FRANCE,91,Essonne,48.530505,2.441144,C152,XFNS
91380,91161,,Chilly-Mazarin,,CHILLY-MAZARIN,CHILLY MAZARIN,11,ILE-DE-FRANCE,91,Essonne,48.705399,2.3103,C452,XLMSRN
91100,91174,,Corbeil-Essonnes,,CORBEIL-ESSONNES,CORBEIL ESSONNES,11,ILE-DE-FRANCE,91,Essonne,48.597092,2.46321,C614,KRPLSNS
91410,91175,,Corbreuse,,CORBREUSE,CORBREUSE,11,ILE-DE-FRANCE,91,Essonne,48.496055,1.962675,C616,KRPRS
91830,91179,Le,Coudray-Montceaux,LE,COUDRAY-MONTCEAUX,LE COUDRAY MONTCEAUX,11,ILE-DE-FRANCE,91,Essonne,48.565705,2.485505,C365,KTRMNTSKSL
91490,91180,,Courances,,COURANCES,COURANCES,11,ILE-DE-FRANCE,91,Essonne,48.43975,2.47565,C652,KRNSS
91080,91182,,Courcouronnes,,COURCOURONNES,COURCOURONNES,11,ILE-DE-FRANCE,91,Essonne,48.62236,2.41198,C626,KRKRNS
91720,91184,,Courdimanche-sur-Essonne,,COURDIMANCHE-SUR-ESSONNE,COURDIMANCHE SUR ESSONNE,11,ILE-DE-FRANCE,91,Essonne,48.416222,2.378687,C635,KRTMNXSRSN
91680,91186,,Courson-Monteloup,,COURSON-MONTELOUP,COURSON MONTELOUP,11,ILE-DE-FRANCE,91,Essonne,48.592484,2.144042,C625,KRSNMNTLP
91560,91191,,Crosne,,CROSNE,CROSNE,11,ILE-DE-FRANCE,91,Essonne,48.720211,2.46187,C625,KRSN
91490,91195,,Dannemois,,DANNEMOIS,DANNEMOIS,11,ILE-DE-FRANCE,91,Essonne,48.452666,2.478321,D552,TNMS
91590,91198,,D'Huison-Longueville,,D'HUISON-LONGUEVILLE,D HUISON LONGUEVILLE,11,ILE-DE-FRANCE,91,Essonne,48.454291,2.316783,D254,TSNLNKFL
91410,91200,,Dourdan,,DOURDAN,DOURDAN,11,ILE-DE-FRANCE,91,Essonne,48.528214,2.011019,D635,TRTN
91210,91201,,Draveil,,DRAVEIL,DRAVEIL,11,ILE-DE-FRANCE,91,Essonne,48.67775,2.42492,D614,TRFL
91540,91204,,Écharcon,,ECHARCON,ECHARCON,11,ILE-DE-FRANCE,91,Essonne,48.571804,2.409016,E262,AXRKN
91520,91207,,Égly,,EGLY,EGLY,11,ILE-DE-FRANCE,91,Essonne,48.577679,2.21829,E240,AKL
91860,91215,,Épinay-sous-Sénart,,EPINAY-SOUS-SENART,EPINAY SOUS SENART,11,ILE-DE-FRANCE,91,Essonne,48.687729,2.51441,E152,APNSSSNRT
91360,91216,,Épinay-sur-Orge,,EPINAY-SUR-ORGE,EPINAY SUR ORGE,11,ILE-DE-FRANCE,91,Essonne,48.66851,2.3207,E152,APNSRRJ
91660,91222,,Estouches,,ESTOUCHES,ESTOUCHES,11,ILE-DE-FRANCE,91,Essonne,48.302134,2.134099,E232,ASTXS
91150,91223,,Étampes,,ETAMPES,ETAMPES,11,ILE-DE-FRANCE,91,Essonne,48.43476,2.16208,E351,ATMPS
91450,91225,,Étiolles,,ETIOLLES,ETIOLLES,11,ILE-DE-FRANCE,91,Essonne,48.6368,2.472075,E342,ATLS
91580,91226,,Étréchy,,ETRECHY,ETRECHY,11,ILE-DE-FRANCE,91,Essonne,48.48975,2.18929,E362,ATRX
91000,91228,,Évry,,EVRY,EVRY,11,ILE-DE-FRANCE,91,Essonne,48.62941,2.44114,E160,AFR
