35135,35055,,Chantepie,,CHANTEPIE,CHANTEPIE,53,BRETAGNE,35,Ille-et-Vilaine,48.084388,-1.5815069,C531,XNTP
35190,35056,La,Chapelle-aux-Filtzméens,LA,CHAPELLE-AUX-FILTZMEENS,LA CHAPELLE AUX FILTZMEENS,53,BRETAGNE,35,Ille-et-Vilaine,48.3839,-1.824668,C142,XPLKSFLTSMNSL
35330,35057,La,Chapelle-Bouëxic,LA,CHAPELLE-BOUEXIC,LA CHAPELLE BOUEXIC,53,BRETAGNE,35,Ille-et-Vilaine,47.930326,-1.937814,C141,XPLPKSKL
35630,35058,La,Chapelle-Chaussée,LA,CHAPELLE-CHAUSSEE,LA CHAPELLE CHAUSSEE,53,BRETAGNE,35,Ille-et-Vilaine,48.273405,-1.861709,C142,XPLXSL
35520,35059,La,Chapelle-des-Fougeretz,LA,CHAPELLE-DES-FOUGERETZ,LA CHAPELLE DES FOUGERETZ,53,BRETAGNE,35,Ille-et-Vilaine,48.178073,-1.734534,C143,XPLTSFKRTSL
35360,35060,La,Chapelle-du-Lou,LA,CHAPELLE-DU-LOU,LA CHAPELLE DU LOU,53,BRETAGNE,35,Ille-et-Vilaine,48.213052,-1.991511,C143,XPLTLL
35500,35061,La,Chapelle-Erbrée,LA,CHAPELLE-ERBREE,LA CHAPELLE ERBREE,53,BRETAGNE,35,Ille-et-Vilaine,48.141208,-1.09932,C146,XPLRPRL
35133,35062,La,Chapelle-Janson,LA,CHAPELLE-JANSON,LA CHAPELLE JANSON,53,BRETAGNE,35,Ille-et-Vilaine,48.347999,-1.101401,C142,XPLJNSNL
35140,35063,La,Chapelle-Saint-Aubert,LA,CHAPELLE-SAINT-AUBERT,LA CHAPELLE ST AUBERT,53,BRETAGNE,35,Ille-et-Vilaine,48.31385,-1.308777,C142,XPLSNTPRTL
35660,35064,La,Chapelle-de-Brain,LA,CHAPELLE-DE-BRAIN,LA CHAPELLE DE BRAIN,53,BRETAGNE,35,Ille-et-Vilaine,47.698139,-1.934163,C143,XPLTPRNL
35590,35065,La,Chapelle-Thouarault,LA,CHAPELLE-THOUARAULT,LA CHAPELLE THOUARAULT,53,BRETAGNE,35,Ille-et-Vilaine,48.124001,-1.866056,C143,XPL0RLTL
35131,35066,,Chartres-de-Bretagne,,CHARTRES-DE-BRETAGNE,CHARTRES DE BRETAGNE,53,BRETAGNE,35,Ille-et-Vilaine,48.0422073,-1.7066944,C636,XRTRSTPRTN
35250,35067,,Chasné-sur-Illet,,CHASNE-SUR-ILLET,CHASNE SUR ILLET,53,BRETAGNE,35,Ille-et-Vilaine,48.2427509,-1.561493,C252,XSNSRLT
35220,35068,,Châteaubourg,,CHATEAUBOURG,CHATEAUBOURG,53,BRETAGNE,35,Ille-et-Vilaine,48.1093976,-1.4009132,C316,XTPRK
35410,35069,,Châteaugiron,,CHATEAUGIRON,CHATEAUGIRON,53,BRETAGNE,35,Ille-et-Vilaine,48.0469509,-1.5025629,C326,XTJRN
35430,35070,,Châteauneuf-d'Ille-et-Vilaine,,CHATEAUNEUF-D'ILLE-ET-VILAINE,CHATEAUNEUF D ILLE ET VILAINE,53,BRETAGNE,35,Ille-et-Vilaine,48.5620219,-1.928045,C351,XTNFTLTFLN
35133,35071,Le,Châtellier,LE,CHATELLIER,LE CHATELLIER,53,BRETAGNE,35,Ille-et-Vilaine,48.415957,-1.254577,C346,XTLRL
35210,35072,,Châtillon-en-Vendelais,,CHATILLON-EN-VENDELAIS,CHATILLON EN VENDELAIS,53,BRETAGNE,35,Ille-et-Vilaine,48.225424,-1.1793927,C345,XTLNNFNTLS
35490,35075,,Chauvigné,,CHAUVIGNE,CHAUVIGNE,53,BRETAGNE,35,Ille-et-Vilaine,48.3781656,-1.4616939,C125,XFN
35310,35076,,Chavagne,,CHAVAGNE,CHAVAGNE,53,BRETAGNE,35,Ille-et-Vilaine,48.0523084,-1.7901851,C125,XFN
